country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
BG,2027,more-molecule,constant-demand,8551.40938227896,9844.36986663091,8551.40938227896,1292.96048435195,2774.342345820516,527.1250457058981,0.064
BG,2028,more-molecule,constant-demand,7904.929140102983,9844.36986663091,7904.929140102983,1939.440726527927,4161.513518730778,790.6875685588478,0.09600000000000002
BG,2029,more-molecule,constant-demand,7258.448897927007,9844.36986663091,7258.448897927007,2585.920968703903,5548.684691641038,1054.2500914117973,0.128
BG,2030,more-molecule,constant-demand,6611.968655751033,9844.36986663091,6611.968655751033,3232.401210879877,6935.855864551294,1317.812614264746,0.16
BG,2031,more-molecule,constant-demand,6224.010431286404,9844.36986663091,6224.010431286404,3620.359435344506,7768.308939156302,1475.9786984396974,0.19200000000000003
BG,2032,more-molecule,constant-demand,5836.052206821775,9844.36986663091,5836.052206821775,4008.317659809135,8600.76201376131,1634.1447826146489,0.22400000000000003
BG,2033,more-molecule,constant-demand,5448.093982357146,9844.36986663091,5448.093982357146,4396.275884273764,9433.215088366318,1792.3108667896004,0.256
BG,2034,more-molecule,constant-demand,5060.135757892518,9844.36986663091,5060.135757892518,4784.234108738392,10265.668162971324,1950.4769509645516,0.28800000000000003
BG,2035,more-molecule,constant-demand,4672.177533427889,9844.36986663091,4672.177533427889,5172.192333203021,11098.121237576332,2108.643035139503,0.32
BG,2036,more-molecule,constant-demand,4284.219308963261,9844.36986663091,4284.219308963261,5560.150557667649,11930.574312181338,2266.809119314454,0.35200000000000004
BG,2037,more-molecule,constant-demand,3896.261084498632,9844.36986663091,3896.261084498632,5948.108782132278,12763.027386786345,2424.9752034894054,0.38400000000000006
BG,2038,more-molecule,constant-demand,3508.3028600340035,9844.36986663091,3508.3028600340035,6336.067006596906,13595.480461391351,2583.1412876643567,0.41600000000000004
BG,2039,more-molecule,constant-demand,3120.3446355693745,9844.36986663091,3120.3446355693745,6724.025231061536,14427.933535996362,2741.307371839309,0.44800000000000006
BG,2040,more-molecule,constant-demand,2732.3864111047465,9844.36986663091,2732.3864111047465,7111.983455526164,15260.386610601368,2899.47345601426,0.48
BG,2041,more-molecule,constant-demand,2551.3018641364297,9844.36986663091,2551.3018641364297,7293.06800249448,15648.944909875092,2973.2995328762677,0.512
BG,2042,more-molecule,constant-demand,2370.217317168113,9844.36986663091,2370.217317168113,7474.152549462797,16037.503209148816,3047.125609738275,0.544
BG,2043,more-molecule,constant-demand,2189.132770199796,9844.36986663091,2189.132770199796,7655.237096431114,16426.061508422543,3120.951686600283,0.5760000000000001
BG,2044,more-molecule,constant-demand,2008.0482232314798,9844.36986663091,2008.0482232314798,7836.32164339943,16814.619807696265,3194.7777634622903,0.6080000000000001
BG,2045,more-molecule,constant-demand,1826.9636762631633,9844.36986663091,1826.9636762631633,8017.406190367747,17203.17810696999,3268.6038403242983,0.64
BG,2046,more-molecule,constant-demand,1645.879129294846,9844.36986663091,1645.879129294846,8198.490737336064,17591.736406243715,3342.429917186306,0.672
BG,2047,more-molecule,constant-demand,1464.7945823265297,9844.36986663091,1464.7945823265297,8379.575284304381,17980.29470551744,3416.255994048314,0.7040000000000001
BG,2048,more-molecule,constant-demand,1283.7100353582134,9844.36986663091,1283.7100353582134,8560.659831272696,18368.853004791163,3490.082070910321,0.7360000000000001
BG,2049,more-molecule,constant-demand,1102.6254883898966,9844.36986663091,1102.6254883898966,8741.744378241014,18757.411304064888,3563.908147772329,0.7680000000000001
BG,2050,more-molecule,constant-demand,921.54094142158,9844.36986663091,921.54094142158,8922.828925209331,19145.969603338614,3637.7342246343364,0.8
CY,2025,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,2026,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.032
CY,2027,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.064
CY,2028,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
CY,2029,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.128
CY,2030,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.16
CY,2031,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
CY,2032,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
CY,2033,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.256
CY,2034,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
CY,2035,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.32
CY,2036,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004
CY,2037,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.38400000000000006
CY,2038,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004
CY,2039,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006
CY,2040,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.48
CY,2041,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.512
CY,2042,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.544
CY,2043,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001
CY,2044,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.6080000000000001
CY,2045,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.64
CY,2046,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.672
CY,2047,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
CY,2048,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7360000000000001
CY,2049,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7680000000000001
CY,2050,more-molecule,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.8
CZ,2025,more-molecule,constant-demand,5123.173404523795,5123.173404523795,5123.173404523795,0.0,0.0,0.0,0.0
CZ,2026,more-molecule,constant-demand,4786.734360873808,5123.173404523795,4786.734360873808,336.43904364998707,721.9068926560025,137.16230960464048,0.032
CZ,2027,more-molecule,constant-demand,4450.295317223821,5123.173404523795,4450.295317223821,672.8780872999741,1443.813785312005,274.32461920928097,0.064
CZ,2028,more-molecule,constant-demand,4113.8562735738315,5123.173404523795,4113.8562735738315,1009.3171309499639,2165.720677968013,411.48692881392253,0.09600000000000002
CZ,2029,more-molecule,constant-demand,3777.417229923845,5123.173404523795,3777.417229923845,1345.7561745999506,2887.6275706240144,548.6492384185627,0.128
CZ,2030,more-molecule,constant-demand,3440.9781862738573,5123.173404523795,3440.9781862738573,1682.195218249938,3609.534463280018,685.8115480232034,0.16
CZ,2031,more-molecule,constant-demand,3239.0782897268296,5123.173404523795,3239.0782897268296,1884.0951147969658,4042.756854363339,768.1238023290343,0.19200000000000003
CZ,2032,more-molecule,constant-demand,3037.1783931798013,5123.173404523795,3037.1783931798013,2085.995011343994,4475.979245446661,850.4360566348655,0.22400000000000003
CZ,2033,more-molecule,constant-demand,2835.278496632774,5123.173404523795,2835.278496632774,2287.8949078910214,4909.2016365299805,932.7483109406963,0.256
CZ,2034,more-molecule,constant-demand,2633.378600085746,5123.173404523795,2633.378600085746,2489.7948044380496,5342.424027613302,1015.0605652465274,0.28800000000000003
CZ,2035,more-molecule,constant-demand,2431.478703538718,5123.173404523795,2431.478703538718,2691.6947009850774,5775.646418696623,1097.3728195523584,0.32
CZ,2036,more-molecule,constant-demand,2229.5788069916907,5123.173404523795,2229.5788069916907,2893.5945975321047,6208.868809779943,1179.6850738581893,0.35200000000000004
CZ,2037,more-molecule,constant-demand,2027.6789104446627,5123.173404523795,2027.6789104446627,3095.494494079133,6642.091200863265,1261.9973281640202,0.38400000000000006
CZ,2038,more-molecule,constant-demand,1825.7790138976343,5123.173404523795,1825.7790138976343,3297.394390626161,7075.313591946587,1344.3095824698514,0.41600000000000004
CZ,2039,more-molecule,constant-demand,1623.879117350607,5123.173404523795,1623.879117350607,3499.2942871731884,7508.535983029907,1426.6218367756824,0.44800000000000006
CZ,2040,more-molecule,constant-demand,1421.9792208035797,5123.173404523795,1421.9792208035797,3701.1941837202157,7941.758374113227,1508.934091081513,0.48
CZ,2041,more-molecule,constant-demand,1327.7398182245472,5123.173404523795,1327.7398182245472,3795.4335862992484,8143.9705595466285,1547.3544063138595,0.512
CZ,2042,more-molecule,constant-demand,1233.5004156455157,5123.173404523795,1233.5004156455157,3889.6729888782797,8346.182744980028,1585.7747215462052,0.544
CZ,2043,more-molecule,constant-demand,1139.261013066484,5123.173404523795,1139.261013066484,3983.912391457311,8548.394930413426,1624.195036778551,0.5760000000000001
