country,scenario,year,olefins_activity,h2_intensity,h2_demand_t_per_yr,scope
PL,bau-eu,2043,221340.39576695897,0.019350000000000003,4282.936658090657,petrochem_olefins
PL,bau-eu,2044,204212.56138229353,0.0193,3941.3024346782654,petrochem_olefins
PL,bau-eu,2045,187084.72699762805,0.01925,3601.38099470434,petrochem_olefins
PL,bau-eu,2046,169956.89261296258,0.0192,3263.172338168881,petrochem_olefins
PL,bau-eu,2047,152829.0582282971,0.01915,2926.6764650718897,petrochem_olefins
PL,bau-eu,2048,135701.22384363154,0.0191,2591.8933754133623,petrochem_olefins
PL,bau-eu,2049,118573.38945896612,0.019049999999999997,2258.8230691933045,petrochem_olefins
PL,bau-eu,2050,101445.55507430066,0.019,1927.4655464117125,petrochem_olefins
PT,bau-eu,2019,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2020,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2021,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2022,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2023,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2024,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,bau-eu,2025,824756.7288774288,0.02,16495.134577548575,petrochem_olefins
PT,bau-eu,2026,777648.3863262868,0.02,15552.967726525736,petrochem_olefins
PT,bau-eu,2027,730540.0437751446,0.02,14610.800875502893,petrochem_olefins
PT,bau-eu,2028,683431.7012240023,0.02,13668.634024480047,petrochem_olefins
PT,bau-eu,2029,636323.3586728603,0.02,12726.467173457206,petrochem_olefins
PT,bau-eu,2030,589215.016121718,0.02,11784.30032243436,petrochem_olefins
PT,bau-eu,2031,554312.5007141306,0.019950000000000002,11058.534389246906,petrochem_olefins
PT,bau-eu,2032,519409.9853065431,0.0199,10336.25870760021,petrochem_olefins
PT,bau-eu,2033,484507.4698989557,0.01985,9617.473277494271,petrochem_olefins
PT,bau-eu,2034,449604.9544913684,0.0198,8902.178098929095,petrochem_olefins
PT,bau-eu,2035,414702.4390837809,0.01975,8190.373171904674,petrochem_olefins
PT,bau-eu,2036,379799.92367619346,0.0197,7482.058496421011,petrochem_olefins
PT,bau-eu,2037,344897.4082686061,0.019649999999999997,6777.234072478109,petrochem_olefins
PT,bau-eu,2038,309994.89286101866,0.0196,6075.899900075966,petrochem_olefins
PT,bau-eu,2039,275092.3774534312,0.01955,5378.0559792145805,petrochem_olefins
PT,bau-eu,2040,240189.86204584388,0.0195,4683.702309893955,petrochem_olefins
PT,bau-eu,2041,225105.25745389637,0.01945,4378.297257478284,petrochem_olefins
PT,bau-eu,2042,210020.65286194894,0.0194,4074.4006655218095,petrochem_olefins
PT,bau-eu,2043,194936.04827000145,0.019350000000000003,3772.0125340245286,petrochem_olefins
PT,bau-eu,2044,179851.44367805403,0.0193,3471.132862986443,petrochem_olefins
PT,bau-eu,2045,164766.83908610654,0.01925,3171.761652407551,petrochem_olefins
PT,bau-eu,2046,149682.23449415903,0.0192,2873.898902287853,petrochem_olefins
PT,bau-eu,2047,134597.62990221154,0.01915,2577.544612627351,petrochem_olefins
PT,bau-eu,2048,119513.02531026404,0.0191,2282.698783426043,petrochem_olefins
PT,bau-eu,2049,104428.4207183166,0.019049999999999997,1989.361414683931,petrochem_olefins
PT,bau-eu,2050,89343.81612636916,0.019,1697.532506401014,petrochem_olefins
RO,bau-eu,2019,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2020,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2021,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2022,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2023,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2024,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2025,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2026,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2027,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2028,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2029,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2030,0.0,0.02,0.0,petrochem_olefins
RO,bau-eu,2031,0.0,0.019950000000000002,0.0,petrochem_olefins
RO,bau-eu,2032,0.0,0.0199,0.0,petrochem_olefins
RO,bau-eu,2033,0.0,0.01985,0.0,petrochem_olefins
RO,bau-eu,2034,0.0,0.0198,0.0,petrochem_olefins
RO,bau-eu,2035,0.0,0.01975,0.0,petrochem_olefins
RO,bau-eu,2036,0.0,0.0197,0.0,petrochem_olefins
RO,bau-eu,2037,0.0,0.019649999999999997,0.0,petrochem_olefins
RO,bau-eu,2038,0.0,0.0196,0.0,petrochem_olefins
RO,bau-eu,2039,0.0,0.01955,0.0,petrochem_olefins
RO,bau-eu,2040,0.0,0.0195,0.0,petrochem_olefins
RO,bau-eu,2041,0.0,0.01945,0.0,petrochem_olefins
RO,bau-eu,2042,0.0,0.0194,0.0,petrochem_olefins
RO,bau-eu,2043,0.0,0.019350000000000003,0.0,petrochem_olefins
RO,bau-eu,2044,0.0,0.0193,0.0,petrochem_olefins
RO,bau-eu,2045,0.0,0.01925,0.0,petrochem_olefins
RO,bau-eu,2046,0.0,0.0192,0.0,petrochem_olefins
RO,bau-eu,2047,0.0,0.01915,0.0,petrochem_olefins
RO,bau-eu,2048,0.0,0.0191,0.0,petrochem_olefins
RO,bau-eu,2049,0.0,0.019049999999999997,0.0,petrochem_olefins
RO,bau-eu,2050,0.0,0.019,0.0,petrochem_olefins
SE,bau-eu,2019,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2020,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2021,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2022,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2023,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2024,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,bau-eu,2025,708192.2162672571,0.02,14163.844325345142,petrochem_olefins
SE,bau-eu,2026,667741.7896773716,0.02,13354.835793547432,petrochem_olefins
SE,bau-eu,2027,627291.3630874862,0.02,12545.827261749726,petrochem_olefins
SE,bau-eu,2028,586840.9364976005,0.02,11736.81872995201,petrochem_olefins
SE,bau-eu,2029,546390.5099077153,0.02,10927.810198154306,petrochem_olefins
SE,bau-eu,2030,505940.08331782976,0.02,10118.801666356596,petrochem_olefins
SE,bau-eu,2031,475970.4099894963,0.019950000000000002,9495.609679290452,petrochem_olefins
SE,bau-eu,2032,446000.7366611628,0.0199,8875.41465955714,petrochem_olefins
SE,bau-eu,2033,416031.0633328293,0.01985,8258.21660715666,petrochem_olefins
SE,bau-eu,2034,386061.390004496,0.0198,7644.015522089021,petrochem_olefins
SE,bau-eu,2035,356091.71667616256,0.01975,7032.811404354211,petrochem_olefins
SE,bau-eu,2036,326122.043347829,0.0197,6424.604253952231,petrochem_olefins
SE,bau-eu,2037,296152.3700194956,0.019649999999999997,5819.394070883088,petrochem_olefins
SE,bau-eu,2038,266182.6966911622,0.0196,5217.180855146778,petrochem_olefins
SE,bau-eu,2039,236213.0233628287,0.01955,4617.964606743301,petrochem_olefins
SE,bau-eu,2040,206243.35003449532,0.0195,4021.745325672659,petrochem_olefins
SE,bau-eu,2041,193290.6826800539,0.01945,3759.503778127048,petrochem_olefins
SE,bau-eu,2042,180338.01532561256,0.0194,3498.5574973168837,petrochem_olefins
SE,bau-eu,2043,167385.34797117123,0.019350000000000003,3238.9064832421636,petrochem_olefins
SE,bau-eu,2044,154432.68061672983,0.0193,2980.550735902886,petrochem_olefins
SE,bau-eu,2045,141480.01326228844,0.01925,2723.4902552990525,petrochem_olefins
SE,bau-eu,2046,128527.34590784706,0.0192,2467.725041430663,petrochem_olefins
SE,bau-eu,2047,115574.67855340571,0.01915,2213.2550942977196,petrochem_olefins
SE,bau-eu,2048,102622.01119896432,0.0191,1960.0804139002184,petrochem_olefins
SE,bau-eu,2049,89669.34384452298,0.019049999999999997,1708.2010002381626,petrochem_olefins
SE,bau-eu,2050,76716.67649008162,0.019,1457.6168533115508,petrochem_olefins
SI,bau-eu,2019,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2020,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2021,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2022,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2023,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2024,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2025,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2026,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2027,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2028,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2029,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2030,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,bau-eu,2031,1827.357142857143,0.019950000000000002,36.455775,petrochem_olefins
SI,bau-eu,2032,1827.357142857143,0.0199,36.36440714285715,petrochem_olefins
SI,bau-eu,2033,1827.357142857143,0.01985,36.27303928571428,petrochem_olefins
SI,bau-eu,2034,1827.357142857143,0.0198,36.181671428571434,petrochem_olefins
SI,bau-eu,2035,1827.357142857143,0.01975,36.09030357142857,petrochem_olefins
SI,bau-eu,2036,1827.357142857143,0.0197,35.998935714285714,petrochem_olefins
SI,bau-eu,2037,1827.357142857143,0.019649999999999997,35.90756785714285,petrochem_olefins
SI,bau-eu,2038,1827.357142857143,0.0196,35.8162,petrochem_olefins
SI,bau-eu,2039,1827.357142857143,0.01955,35.724832142857146,petrochem_olefins
SI,bau-eu,2040,1827.357142857143,0.0195,35.63346428571429,petrochem_olefins
SI,bau-eu,2041,1827.357142857143,0.01945,35.542096428571426,petrochem_olefins
SI,bau-eu,2042,1827.357142857143,0.0194,35.45072857142857,petrochem_olefins
SI,bau-eu,2043,1827.357142857143,0.019350000000000003,35.35936071428572,petrochem_olefins
SI,bau-eu,2044,1827.357142857143,0.0193,35.26799285714286,petrochem_olefins
SI,bau-eu,2045,1827.357142857143,0.01925,35.176625,petrochem_olefins
SI,bau-eu,2046,1827.357142857143,0.0192,35.08525714285714,petrochem_olefins
SI,bau-eu,2047,1827.357142857143,0.01915,34.99388928571429,petrochem_olefins
SI,bau-eu,2048,1827.357142857143,0.0191,34.902521428571426,petrochem_olefins
SI,bau-eu,2049,1827.357142857143,0.019049999999999997,34.81115357142857,petrochem_olefins
SI,bau-eu,2050,1827.357142857143,0.019,34.71978571428571,petrochem_olefins
SK,bau-eu,2019,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2020,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2021,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2022,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2023,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2024,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2025,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2026,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2027,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2028,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2029,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2030,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,bau-eu,2031,241071.42857142864,0.019950000000000002,4809.375000000002,petrochem_olefins
SK,bau-eu,2032,241071.42857142864,0.0199,4797.32142857143,petrochem_olefins
SK,bau-eu,2033,241071.42857142864,0.01985,4785.267857142859,petrochem_olefins
SK,bau-eu,2034,241071.42857142864,0.0198,4773.214285714287,petrochem_olefins
SK,bau-eu,2035,241071.42857142864,0.01975,4761.160714285716,petrochem_olefins
SK,bau-eu,2036,241071.42857142864,0.0197,4749.107142857144,petrochem_olefins
SK,bau-eu,2037,241071.42857142864,0.019649999999999997,4737.0535714285725,petrochem_olefins
SK,bau-eu,2038,241071.42857142864,0.0196,4725.000000000001,petrochem_olefins
SK,bau-eu,2039,241071.42857142864,0.01955,4712.94642857143,petrochem_olefins
SK,bau-eu,2040,241071.42857142864,0.0195,4700.892857142859,petrochem_olefins
SK,bau-eu,2041,241071.42857142864,0.01945,4688.839285714286,petrochem_olefins
SK,bau-eu,2042,241071.42857142864,0.0194,4676.785714285716,petrochem_olefins
SK,bau-eu,2043,241071.42857142864,0.019350000000000003,4664.732142857145,petrochem_olefins
SK,bau-eu,2044,241071.42857142864,0.0193,4652.678571428573,petrochem_olefins
SK,bau-eu,2045,241071.42857142864,0.01925,4640.625000000001,petrochem_olefins
SK,bau-eu,2046,241071.42857142864,0.0192,4628.571428571429,petrochem_olefins
SK,bau-eu,2047,241071.42857142864,0.01915,4616.517857142859,petrochem_olefins
SK,bau-eu,2048,241071.42857142864,0.0191,4604.464285714287,petrochem_olefins
SK,bau-eu,2049,241071.42857142864,0.019049999999999997,4592.410714285715,petrochem_olefins
SK,bau-eu,2050,241071.42857142864,0.019,4580.357142857144,petrochem_olefins
