country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
CY,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CZ,2025,351.1487543208634,351.1487543208634,351.1487543208634,0.0,0.0,0.0,0.0,17.55743771604317,0.0,17.55743771604317,max-electron,growth-3pct
CZ,2026,319.72346334217445,319.72346334217445,361.68321695048934,41.959753608314884,29.371827525820418,4.195975360831489,8.391950721662978,15.986173167108724,14.387160317219006,30.37333348432773,max-electron,growth-3pct
CZ,2027,288.2981723634854,288.2981723634854,372.533713459004,84.23554109551861,58.96487876686302,8.423554109551862,16.847108219103724,14.41490861817427,28.88268233083142,43.29759094900569,max-electron,growth-3pct
CZ,2028,256.87288138479636,256.87288138479636,383.7097248627741,126.83684347797777,88.78579043458443,12.683684347797778,25.367368695595555,12.843644069239819,43.48981689172901,56.333460960968836,max-electron,growth-3pct
CZ,2029,225.4475904061074,225.4475904061074,395.2210166086574,169.77342620255,118.841398341785,16.977342620255,33.95468524051,11.272379520305371,58.211912376330346,69.48429189663571,max-electron,growth-3pct
CZ,2030,194.02229942741837,194.02229942741837,407.0776471069171,213.0553476794987,149.13874337564909,21.305534767949872,42.611069535899745,9.70111497137092,73.0524176123465,82.75353258371743,max-electron,growth-3pct
CZ,2031,192.12584086158648,192.12584086158648,419.28997652012464,227.16413565853816,159.0148949609767,22.716413565853816,45.43282713170763,9.606292043079325,77.89003883459957,87.49633087767889,max-electron,growth-3pct
CZ,2032,190.2293822957546,190.2293822957546,431.8686758157284,241.63929351997382,169.14750546398167,24.163929351997382,48.327858703994764,9.51146911478773,82.85328096212862,92.36475007691635,max-electron,growth-3pct
CZ,2033,188.3329237299226,188.3329237299226,444.82473609020025,256.49181236027766,179.54426865219435,25.64918123602777,51.29836247205554,9.41664618649613,87.945912622092,97.36255880858812,max-electron,growth-3pct
CZ,2034,186.43646516409072,186.43646516409072,458.1694781729063,271.73301300881553,190.21310910617086,27.173301300881555,54.34660260176311,9.321823258204537,93.17181550046266,102.49363875866719,max-electron,growth-3pct
CZ,2035,184.54000659825886,184.54000659825886,471.9145625180935,287.3745559198346,201.16218914388423,28.737455591983462,57.474911183966924,9.227000329912943,98.53498773379289,107.76198806370583,max-electron,growth-3pct
CZ,2036,182.6435480324269,182.6435480324269,486.07199939363625,303.42845136120934,212.39991595284653,30.342845136120935,60.68569027224187,9.132177401621346,104.03954740273144,113.17172480435279,max-electron,growth-3pct
CZ,2037,180.74708946659496,180.74708946659496,500.6541593754454,319.9070699088504,223.93494893619527,31.990706990885045,63.98141398177009,9.037354473329748,109.68973613034662,118.72709060367636,max-electron,growth-3pct
CZ,2038,178.8506309007631,178.8506309007631,515.6737841567087,336.8231532559456,235.77620727916192,33.682315325594566,67.36463065118913,8.942531545038156,115.48992278839862,124.43245433343677,max-electron,growth-3pct
CZ,2039,176.9541723349312,176.9541723349312,531.14399768141,354.18982534647887,247.9328777425352,35.41898253464789,70.83796506929578,8.84770861674656,121.44460731480068,130.29231593154725,max-electron,growth-3pct
CZ,2040,175.05771376909925,175.05771376909925,547.0783176118523,372.0206038427531,260.41442268992716,37.202060384275306,74.40412076855061,8.752885688454963,127.55842464560317,136.31131033405813,max-electron,growth-3pct
CZ,2041,161.964855593452,161.964855593452,563.490667140208,401.52581154675596,281.06806808272916,40.1525811546756,80.3051623093512,8.098242779672601,137.67517026315167,145.77341304282427,max-electron,growth-3pct
CZ,2042,148.87199741780483,148.87199741780483,580.3953871544142,431.5233897366093,302.0663728156265,43.15233897366093,86.30467794732186,7.443599870890242,147.9607398728886,155.40433974377885,max-electron,growth-3pct
CZ,2043,135.77913924215758,135.77913924215758,597.8072487690466,462.028109526889,323.41967666882226,46.20281095268891,92.40562190537781,6.788956962107879,158.42019819457965,165.20915515668753,max-electron,growth-3pct
CZ,2044,122.6862810665104,122.6862810665104,615.741466232118,493.0551851656076,345.1386296159253,49.30551851656077,98.61103703312153,6.134314053325521,169.05876188958354,175.19307594290905,max-electron,growth-3pct
CZ,2045,109.5934228908632,109.5934228908632,634.2137102190817,524.6202873282185,367.23420112975293,52.46202873282186,104.92405746564371,5.47967114454316,179.88180411909954,185.3614752636427,max-electron,growth-3pct
CZ,2046,96.50056471521596,96.50056471521596,653.2401215256541,556.7395568104381,389.71768976730664,55.673955681043815,111.34791136208763,4.825028235760798,190.894859239163,195.7198874749238,max-electron,growth-3pct
CZ,2047,83.40770653956875,83.40770653956875,672.8373251714237,589.429618631855,412.60073304229843,58.9429618631855,117.885923726371,4.170385326978438,202.1036276364904,206.27401296346883,max-electron,growth-3pct
CZ,2048,70.31484836392154,70.31484836392154,693.0224449265664,622.7075965626449,435.8953175938514,62.27075965626449,124.54151931252898,3.5157424181960772,213.51398070939968,217.02972312759576,max-electron,growth-3pct
CZ,2049,57.221990188274326,57.221990188274326,713.8131182743635,656.5911280860893,459.61378966026246,65.65911280860892,131.31822561721785,2.8610995094137164,225.13196599815828,227.993065507572,max-electron,growth-3pct
CZ,2050,44.1291320126271,44.1291320126271,735.2275118225944,691.0983798099672,483.768865866977,69.10983798099673,138.21967596199346,2.206456600631355,236.96381246924153,239.1702690698729,max-electron,growth-3pct
DE,2025,21531.887138225848,21531.887138225848,21531.887138225848,0.0,0.0,0.0,0.0,1076.5943569112924,0.0,1076.5943569112924,max-electron,growth-3pct
DE,2026,19604.937917096755,19604.937917096755,22177.843752372624,2572.9058352758693,1801.0340846931083,257.29058352758693,514.5811670551739,980.2468958548378,882.19795279939,1862.4448486542278,max-electron,growth-3pct
DE,2027,17677.988695967662,17677.988695967662,22843.1790649438,5165.190368976138,3615.6332582832965,516.5190368976139,1033.0380737952278,883.8994347983831,1771.040473714538,2654.939908512921,max-electron,growth-3pct
DE,2028,15751.039474838568,15751.039474838568,23528.474436892117,7777.434962053549,5444.204473437484,777.7434962053549,1555.4869924107097,787.5519737419285,2666.7268997889205,3454.278873530849,max-electron,growth-3pct
DE,2029,13824.090253709479,13824.090253709479,24234.328669998882,10410.238416289403,7287.166891402581,1041.0238416289403,2082.0476832578806,691.204512685474,3569.4625481773105,4260.667060862785,max-electron,growth-3pct
