country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
CZ,2042,max-electron,growth-3pct,1219.568739258058,8450.74571412386,1219.568739258058,7231.176974865801,15516.143559134156,2948.0672762354898,0.544
CZ,2043,max-electron,growth-3pct,1135.5045662918553,8704.268085547577,1135.5045662918553,7568.763519255722,16240.512676995946,3085.69740862923,0.5760000000000001
CZ,2044,max-electron,growth-3pct,1051.4403933256524,8965.396128114004,1051.4403933256524,7913.955734788351,16981.201501279527,3226.42828524311,0.6080000000000001
CZ,2045,max-electron,growth-3pct,967.3762203594497,9234.358011957425,967.3762203594497,8266.981791597977,17738.69962317757,3370.3529284037386,0.64
CZ,2046,max-electron,growth-3pct,883.3120473932468,9511.388752316147,883.3120473932468,8628.0767049229,18513.511321618484,3517.567151107512,0.672
CZ,2047,max-electron,growth-3pct,799.2478744270437,9796.730414885633,799.2478744270437,8997.48254045859,19306.156003898584,3668.169640740731,0.7040000000000001
CZ,2048,max-electron,growth-3pct,715.183701460841,10090.632327332201,715.183701460841,9375.44862587136,20117.16865953302,3822.262045311274,0.7360000000000001
CZ,2049,max-electron,growth-3pct,631.1195284946381,10393.351297152169,631.1195284946381,9762.23176865753,20947.100327722437,3979.9490622672633,0.7680000000000001
CZ,2050,max-electron,growth-3pct,547.0553555284351,10705.151836066732,547.0553555284351,10158.096480538297,21796.518578843483,4141.338529980262,0.8
DE,2025,max-electron,growth-3pct,313511.2838206451,313511.2838206451,313511.2838206451,0.0,0.0,0.0,0.0
DE,2026,max-electron,growth-3pct,292247.75324706396,322916.6223352645,292247.75324706396,30668.86908820056,65807.07085759618,12503.343462943274,0.032
DE,2027,max-electron,growth-3pct,270984.2226734827,332604.1210053224,270984.2226734827,61619.89833183965,132219.58084269112,25121.720360111314,0.064
DE,2028,max-electron,growth-3pct,249720.6920999016,342582.2446354821,249720.6920999016,92861.5525355805,199255.69312910992,37858.58169453088,0.09600000000000002
DE,2029,max-electron,growth-3pct,228457.16152632041,352859.7119745466,228457.16152632041,124402.55044822619,266934.1157858924,50717.481999319556,0.128
DE,2030,max-electron,growth-3pct,207193.63095273927,363445.50333378295,207193.63095273927,156251.87238104368,335274.118124149,63702.082443588304,0.16
DE,2031,max-electron,growth-3pct,194983.40726140677,374348.86843379645,194983.40726140677,179365.46117238968,384869.6076412583,73125.22545183907,0.19200000000000003
DE,2032,max-electron,growth-3pct,182773.18357007427,385579.3344868104,182773.18357007427,202806.1509167361,435166.9670424438,82681.72373806432,0.22400000000000003
DE,2033,max-electron,growth-3pct,170562.95987874176,397146.7145214147,170562.95987874176,226583.75464267295,486187.2524242279,92375.5779606033,0.256
DE,2034,max-electron,growth-3pct,158352.73618740926,409061.11595705716,158352.73618740926,250708.3797696479,537952.1515660285,102210.90879754542,0.28800000000000003
DE,2035,max-electron,growth-3pct,146142.51249607673,421332.9494357689,146142.51249607673,275190.4369396921,590484.0028806459,112191.96054732273,0.32
DE,2036,max-electron,growth-3pct,133932.28880474422,433972.93791884196,133932.28880474422,300040.6491140977,643805.814933265,122323.10483732035,0.35200000000000004
DE,2037,max-electron,growth-3pct,121722.06511341174,446992.1260564072,121722.06511341174,325270.0609429955,697941.2865460255,132608.84444374486,0.38400000000000006
DE,2038,max-electron,growth-3pct,109511.84142207923,460401.8898380995,109511.84142207923,350890.04841602023,752914.8275057318,143053.81722608904,0.41600000000000004
DE,2039,max-electron,growth-3pct,97301.61773074673,474213.94653324253,97301.61773074673,376912.3288024958,808751.5798927925,153662.80017963058,0.44800000000000006
DE,2040,max-electron,growth-3pct,85091.39403941423,488440.36492923973,85091.39403941423,403348.9708898255,865477.4400500276,164440.71360950524,0.48
DE,2041,max-electron,growth-3pct,79936.7116935312,503093.575877117,79936.7116935312,423156.8641835858,907979.8040522168,172516.1627699212,0.512
DE,2042,max-electron,growth-3pct,74782.02934764813,518186.3831534305,74782.02934764813,443404.35380578233,951425.4224877842,180770.83027267898,0.544
DE,2043,max-electron,growth-3pct,69627.34700176508,533731.9746480335,69627.34700176508,464104.6276462684,995842.5929897317,189210.09266804904,0.5760000000000001
DE,2044,max-electron,growth-3pct,64472.66465588205,549743.9338874745,64472.66465588205,485271.2692315924,1041260.4621200501,197839.4878028095,0.6080000000000001
DE,2045,max-electron,growth-3pct,59317.98230999902,566236.2519040987,59317.98230999902,506918.26959409966,1087709.0508375908,206664.71965914225,0.64
DE,2046,max-electron,growth-3pct,54163.29996411597,583223.3394612216,54163.29996411597,529060.0394971056,1135219.2807299704,215691.66333869437,0.672
DE,2047,max-electron,growth-3pct,49008.617618232915,600720.0396450583,49008.617618232915,551711.4220268254,1183823.0010324344,224926.37019616255,0.7040000000000001
DE,2048,max-electron,growth-3pct,43853.93527234989,618741.6408344101,43853.93527234989,574887.7055620602,1233553.016457285,234375.07312688415,0.7360000000000001
DE,2049,max-electron,growth-3pct,38699.252926466834,637303.8900594425,38699.252926466834,598604.6371329756,1284443.115858194,244044.19201305686,0.7680000000000001
DE,2050,max-electron,growth-3pct,33544.57058058379,656423.0067612256,33544.57058058379,622878.4361806419,1336528.1017544426,253940.33933334408,0.8
DK,2025,max-electron,growth-3pct,54938.150519914205,54938.150519914205,54938.150519914205,0.0,0.0,0.0,0.0
DK,2026,max-electron,growth-3pct,51212.03569240294,56586.29503551163,51212.03569240294,5374.259343108693,11531.70220857996,2191.0234196301926,0.032
DK,2027,max-electron,growth-3pct,47485.92086489167,58283.88388657698,47485.92086489167,10797.963021685311,23169.49854401823,4402.204723363464,0.064
DK,2028,max-electron,growth-3pct,43759.80603738039,60032.40040317429,43759.80603738039,16272.594365793899,34916.57183012058,6634.14864772291,0.09600000000000002
DK,2029,max-electron,growth-3pct,40033.691209869125,61833.37241526953,40033.691209869125,21799.681205400404,46776.2003754069,8887.478071327312,0.128
DK,2030,max-electron,growth-3pct,36307.57638235786,63688.373587727605,36307.57638235786,27380.797205369745,58751.76083765267,11162.834559154007,0.16
DK,2031,max-electron,growth-3pct,34167.91780655997,65599.02479535944,34167.91780655997,31431.106988799467,67442.62655385614,12814.099045232668,0.19200000000000003
DK,2032,max-electron,growth-3pct,32028.259230762087,67566.99553922022,32028.259230762087,35538.73630845814,76256.48444076194,14488.732043744769,0.22400000000000003
