country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
HU,intermediary-eu-naphta,2029,11283566.826790504,11283566.826790504,0.0,661894.030059531,179634.38388250483,100875.08743150711,0.9607123735028101,0.0
HU,intermediary-eu-naphta,2030,10114589.303535007,10114589.303535007,0.0,593321.8085453635,161024.2617122773,90424.42837360296,0.861182571607919,0.0
HU,intermediary-eu-naphta,2031,9912297.517464306,9912297.517464306,0.0,581455.3723744561,157803.77647803177,88615.9398061309,0.8439589201757606,0.0
HU,intermediary-eu-naphta,2032,9714051.56711502,9714051.56711502,0.0,569826.2649269671,154647.70094847112,86843.62101000828,0.8270797417722453,0.0
HU,intermediary-eu-naphta,2033,9519770.535772718,9519770.535772718,0.0,558429.7396284277,151554.74692950168,85106.7485898081,0.8105381469368004,0.0
HU,intermediary-eu-naphta,2034,9329375.125057265,9329375.125057265,0.0,547261.1448358592,148523.65199091166,83404.61361801195,0.7943273839980644,0.0
HU,intermediary-eu-naphta,2035,9142787.622556118,9142787.622556118,0.0,536315.9219391418,145553.1789510934,81736.5213456517,0.778440836318103,0.0
HU,intermediary-eu-naphta,2036,8868503.993879434,8868503.993879434,0.0,520226.4442809676,141186.5835825606,79284.42570528213,0.7550876112285598,0.0
HU,intermediary-eu-naphta,2037,8602448.87406305,8602448.87406305,0.0,504619.65095253853,136950.98607508375,76905.89293412367,0.7324349828917031,0.0
HU,intermediary-eu-naphta,2038,8344375.407841159,8344375.407841159,0.0,489481.06142396235,132842.45649283126,74598.71614609996,0.7104619334049519,0.0
HU,intermediary-eu-naphta,2039,8094044.145605925,8094044.145605925,0.0,474796.6295812435,128857.18279804631,72360.75466171697,0.6891480754028034,0.0
HU,intermediary-eu-naphta,2040,6978864.729989109,6978864.729989109,0.0,409380.2050611611,111103.5265014266,62391.05068610263,0.5941987850139727,0.0
HU,intermediary-eu-naphta,2041,6769498.788089435,6769498.788089435,0.0,397098.7989093262,107770.4207063838,60519.31916551955,0.5763728214635535,0.0
