DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-09,7.239,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-10,4.704,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-11,3.873,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2024-12,370.449,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-01,452.564,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-02,320.554,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-03,467.992,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-04,479.103,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-05,569.684,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-06,630.792,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-07,739.266,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-08,762.094,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-09,736.840,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-10,601.448,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Türkiye,2025-11,536.605,,
