country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_kwh,domestic_share,h2_route_share_of_domestic
HR,GA,intermediary-eu-nh3,2050,394000.0,334900.0,59100.0,0.0,334900.0,60282.0,0.0,394000.0,0.0,0.0,0.0,329950.178,0.85,1.0
HU,DE,intermediary-eu-nh3,2019,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,intermediary-eu-nh3,2020,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,intermediary-eu-nh3,2021,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,intermediary-eu-nh3,2022,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,intermediary-eu-nh3,2023,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,intermediary-eu-nh3,2024,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9785714285714285,0.0
HU,DE,intermediary-eu-nh3,2025,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,DE,intermediary-eu-nh3,2026,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,DE,intermediary-eu-nh3,2027,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,DE,intermediary-eu-nh3,2028,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,DE,intermediary-eu-nh3,2029,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9571428571428572,0.16666666666666666
HU,DE,intermediary-eu-nh3,2030,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
HU,DE,intermediary-eu-nh3,2031,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
HU,DE,intermediary-eu-nh3,2032,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
HU,DE,intermediary-eu-nh3,2033,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
