country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
DE,2030,more-molecule,decline-1pct,210995.34895187203,298748.6774430918,210995.34895187203,87753.32849121979,188294.83048116005,35776.01779142041,0.16
DE,2031,more-molecule,decline-1pct,198615.16610293128,295761.1906686609,198615.16610293128,97146.02456572963,208449.00748525906,39605.31142219922,0.19200000000000003
DE,2032,more-molecule,decline-1pct,186234.9832539905,292803.5787619743,186234.9832539905,106568.59550798379,228667.28784878933,43446.784691269975,0.22400000000000003
DE,2033,more-molecule,decline-1pct,173854.8004050497,289875.5429743545,173854.8004050497,116020.74256930483,248949.0305381566,47300.31580224975,0.256
DE,2034,more-molecule,decline-1pct,161474.6175561089,286976.78754461097,161474.6175561089,125502.16998850208,269293.60093010246,51165.78417671947,0.28800000000000003
DE,2035,more-molecule,decline-1pct,149094.4347071681,284107.01966916485,149094.4347071681,135012.58496199673,289700.37074760103,55043.0704420442,0.32
DE,2036,more-molecule,decline-1pct,136714.25185822733,281265.94947247324,136714.25185822733,144551.6976142459,310168.717996397,58932.05641931543,0.35200000000000004
DE,2037,more-molecule,decline-1pct,124334.06900928653,278453.2899777485,124334.06900928653,154119.220968462,330698.02690217725,62832.625111413676,0.38400000000000006
DE,2038,more-molecule,decline-1pct,111953.8861603457,275668.757077971,111953.8861603457,163714.87091762532,351287.6878483719,66744.66069119067,0.41600000000000004
DE,2039,more-molecule,decline-1pct,99573.70331140493,272912.0695071913,99573.70331140493,173338.3661957864,371937.09731457685,70668.0484897696,0.44800000000000006
DE,2040,more-molecule,decline-1pct,87193.52046246416,270182.9488121194,87193.52046246416,182989.4283496552,392645.65781559184,74602.67498496245,0.48
DE,2041,more-molecule,decline-1pct,81414.90910378225,267481.11932399817,81414.90910378225,186066.2102202159,399247.59680418187,75857.04339279456,0.512
DE,2042,more-molecule,decline-1pct,75636.29774510035,264806.3081307582,75636.29774510035,189170.01038565784,405907.50972198945,77122.426847178,0.544
DE,2043,more-molecule,decline-1pct,69857.68638641844,262158.2450494506,69857.68638641844,192300.55866303216,412624.8168297223,78398.71519764724,0.5760000000000001
DE,2044,more-molecule,decline-1pct,64079.07502773654,259536.6625989561,64079.07502773654,195457.58757121957,419398.94418548123,79685.79939524144,0.6080000000000001
DE,2045,more-molecule,decline-1pct,58300.46366905463,256941.29597296656,58300.46366905463,198640.8323039119,426229.3235867859,80983.57148148931,0.64
DE,2046,more-molecule,decline-1pct,52521.85231037273,254371.88301323686,52521.85231037273,201850.03070286414,433115.39251318085,82291.92457750437,0.672
DE,2047,more-molecule,decline-1pct,46743.24095169083,251828.1641831045,46743.24095169083,205084.92323141368,440056.5940694153,83610.7528731889,0.7040000000000001
DE,2048,more-molecule,decline-1pct,40964.629593008925,249309.88254127346,40964.629593008925,208345.25294826453,447052.37692919077,84939.95161654624,0.7360000000000001
DE,2049,more-molecule,decline-1pct,35186.01823432703,246816.7837158607,35186.01823432703,211630.7654815337,454102.1952794718,86279.41710309965,0.7680000000000001
DE,2050,more-molecule,decline-1pct,29407.406875645127,244348.6158787021,29407.406875645127,214941.20900305698,461205.5087653534,87629.04666541715,0.8
DK,2025,more-molecule,decline-1pct,55049.18286359114,55049.18286359114,55049.18286359114,0.0,0.0,0.0,0.0
DK,2026,more-molecule,decline-1pct,51434.1003797568,54498.69103495523,51434.1003797568,3064.59065519843,6575.779948591606,1249.398190232405,0.032
