country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
BG,2041,339.74376304272397,339.74376304272397,573.1250149925856,233.38125194986168,163.36687636490316,23.33812519498617,46.67625038997234,16.9871881521362,80.02176366856857,97.00895182070477,more-molecule,decline-1pct
BG,2042,310.87114951681593,310.87114951681593,567.3937648426598,256.5226153258439,179.56583072809073,25.65226153258439,51.30452306516878,15.543557475840798,87.95647434292535,103.50003181876615,more-molecule,decline-1pct
BG,2043,281.9985359909078,281.9985359909078,561.7198271942332,279.7212912033254,195.80490384232778,27.97212912033254,55.94425824066508,14.09992679954539,95.9108363277962,110.01076312734159,more-molecule,decline-1pct
BG,2044,253.1259224649998,253.1259224649998,556.1026289222908,302.976706457291,212.0836945201037,30.297670645729102,60.595341291458205,12.65629612324999,103.88465311007594,116.54094923332593,more-molecule,decline-1pct
BG,2045,224.25330893909174,224.25330893909174,550.541602633068,326.28829369397624,228.40180558578336,32.62882936939763,65.25765873879526,11.212665446954588,111.87773014179056,123.09039558874515,more-molecule,decline-1pct
BG,2046,195.38069541318364,195.38069541318364,545.0361866067373,349.65549119355364,244.75884383548754,34.965549119355366,69.93109823871073,9.769034770659182,119.88987482044567,129.65890959110484,more-molecule,decline-1pct
BG,2047,166.50808188727558,166.50808188727558,539.5858247406699,373.0777428533943,261.154419997376,37.30777428533943,74.61554857067885,8.32540409436378,127.92089646957182,136.2463005639356,more-molecule,decline-1pct
BG,2048,137.63546836136751,137.63546836136751,534.1899664932632,396.5544981318957,277.58814869232697,39.65544981318957,79.31089962637914,6.881773418068376,135.9706063194644,142.85237973753277,more-molecule,decline-1pct
BG,2049,108.76285483545949,108.76285483545949,528.8480668283305,420.085211992871,294.0596483950097,42.0085211992871,84.0170423985742,5.438142741772975,144.0388174881156,149.47696022988856,more-molecule,decline-1pct
BG,2050,79.89024130955141,79.89024130955141,523.5595861600473,443.66934485049586,310.5685413953471,44.36693448504959,88.73386897009918,3.9945120654775708,152.125344962338,156.11985702781558,more-molecule,decline-1pct
