country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_mwh,domestic_share,h2_route_share_of_domestic
HR,DE,import-eu-nh3,2047,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,DE,import-eu-nh3,2048,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,DE,import-eu-nh3,2049,394000.0,225142.85714285713,168857.14285714287,56285.71428571429,168857.14285714284,30394.28571428571,10131.428571428572,394000.0,0.0,26661.65413533835,26661.65413533835,221815.2457142857,0.5714285714285714,0.75
HR,DE,import-eu-nh3,2050,394000.0,197000.0,197000.0,0.0,197000.0,35460.0,0.0,394000.0,0.0,0.0,0.0,194088.34,0.5,1.0
HR,GA,import-eu-nh3,2019,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,import-eu-nh3,2020,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,import-eu-nh3,2021,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,import-eu-nh3,2022,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,import-eu-nh3,2023,394000.0,394000.0,0.0,394000.0,0.0,0.0,70920.0,394000.0,0.0,186631.57894736843,186631.57894736843,388176.68,1.0,0.0
HR,GA,import-eu-nh3,2024,394000.0,365857.1428571429,28142.8571428571,365857.1428571429,0.0,0.0,65854.28571428572,394000.0,0.0,173300.7518796993,173300.7518796993,360449.7742857143,0.9285714285714286,0.0
HR,GA,import-eu-nh3,2025,394000.0,365857.1428571429,28142.8571428571,365857.1428571429,0.0,0.0,65854.28571428572,394000.0,0.0,173300.7518796993,173300.7518796993,360449.7742857143,0.9285714285714286,0.0
HR,GA,import-eu-nh3,2026,394000.0,365857.1428571429,28142.8571428571,365857.1428571429,0.0,0.0,65854.28571428572,394000.0,0.0,173300.7518796993,173300.7518796993,360449.7742857143,0.9285714285714286,0.0
HR,GA,import-eu-nh3,2027,394000.0,365857.1428571429,28142.8571428571,365857.1428571429,0.0,0.0,65854.28571428572,394000.0,0.0,173300.7518796993,173300.7518796993,360449.7742857143,0.9285714285714286,0.0
HR,GA,import-eu-nh3,2028,394000.0,365857.1428571429,28142.8571428571,365857.1428571429,0.0,0.0,65854.28571428572,394000.0,0.0,173300.7518796993,173300.7518796993,360449.7742857143,0.9285714285714286,0.0
HR,GA,import-eu-nh3,2029,394000.0,337714.28571428574,56285.71428571426,337714.28571428574,0.0,0.0,60788.57142857143,394000.0,0.0,159969.92481203008,159969.92481203008,332722.8685714286,0.8571428571428572,0.0
HR,GA,import-eu-nh3,2030,394000.0,337714.28571428574,56285.71428571426,337714.28571428574,0.0,0.0,60788.57142857143,394000.0,0.0,159969.92481203008,159969.92481203008,332722.8685714286,0.8571428571428572,0.0
HR,GA,import-eu-nh3,2031,394000.0,337714.28571428574,56285.71428571426,337714.28571428574,0.0,0.0,60788.57142857143,394000.0,0.0,159969.92481203008,159969.92481203008,332722.8685714286,0.8571428571428572,0.0
HR,GA,import-eu-nh3,2032,394000.0,337714.28571428574,56285.71428571426,337714.28571428574,0.0,0.0,60788.57142857143,394000.0,0.0,159969.92481203008,159969.92481203008,332722.8685714286,0.8571428571428572,0.0
HR,GA,import-eu-nh3,2033,394000.0,337714.28571428574,56285.71428571426,337714.28571428574,0.0,0.0,60788.57142857143,394000.0,0.0,159969.92481203008,159969.92481203008,332722.8685714286,0.8571428571428572,0.0
HR,GA,import-eu-nh3,2034,394000.0,309571.4285714286,84428.57142857142,309571.4285714286,0.0,0.0,55722.857142857145,394000.0,0.0,146639.09774436092,146639.09774436092,304995.96285714285,0.7857142857142857,0.0
HR,GA,import-eu-nh3,2035,394000.0,309571.4285714286,84428.57142857142,232178.57142857142,77392.85714285714,13930.714285714286,41792.142857142855,394000.0,0.0,109979.32330827067,109979.32330827067,304995.96285714285,0.7857142857142857,0.25
HR,GA,import-eu-nh3,2036,394000.0,309571.4285714286,84428.57142857142,232178.57142857142,77392.85714285714,13930.714285714286,41792.142857142855,394000.0,0.0,109979.32330827067,109979.32330827067,304995.96285714285,0.7857142857142857,0.25
HR,GA,import-eu-nh3,2037,394000.0,309571.4285714286,84428.57142857142,232178.57142857142,77392.85714285714,13930.714285714286,41792.142857142855,394000.0,0.0,109979.32330827067,109979.32330827067,304995.96285714285,0.7857142857142857,0.25
HR,GA,import-eu-nh3,2038,394000.0,309571.4285714286,84428.57142857142,232178.57142857142,77392.85714285714,13930.714285714286,41792.142857142855,394000.0,0.0,109979.32330827067,109979.32330827067,304995.96285714285,0.7857142857142857,0.25
HR,GA,import-eu-nh3,2039,394000.0,281428.5714285714,112571.42857142858,211071.42857142858,70357.14285714286,12664.285714285714,37992.857142857145,394000.0,0.0,99981.20300751881,99981.20300751881,277269.0571428571,0.7142857142857143,0.25
HR,GA,import-eu-nh3,2040,394000.0,281428.5714285714,112571.42857142858,140714.2857142857,140714.2857142857,25328.571428571428,25328.571428571428,394000.0,0.0,66654.13533834586,66654.13533834586,277269.0571428571,0.7142857142857143,0.5
HR,GA,import-eu-nh3,2041,394000.0,281428.5714285714,112571.42857142858,140714.2857142857,140714.2857142857,25328.571428571428,25328.571428571428,394000.0,0.0,66654.13533834586,66654.13533834586,277269.0571428571,0.7142857142857143,0.5
HR,GA,import-eu-nh3,2042,394000.0,281428.5714285714,112571.42857142858,140714.2857142857,140714.2857142857,25328.571428571428,25328.571428571428,394000.0,0.0,66654.13533834586,66654.13533834586,277269.0571428571,0.7142857142857143,0.5
HR,GA,import-eu-nh3,2043,394000.0,281428.5714285714,112571.42857142858,140714.2857142857,140714.2857142857,25328.571428571428,25328.571428571428,394000.0,0.0,66654.13533834586,66654.13533834586,277269.0571428571,0.7142857142857143,0.5
HR,GA,import-eu-nh3,2044,394000.0,253285.71428571426,140714.28571428574,126642.85714285713,126642.85714285713,22795.714285714283,22795.714285714283,394000.0,0.0,59988.721804511275,59988.721804511275,249542.1514285714,0.6428571428571428,0.5
HR,GA,import-eu-nh3,2045,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,GA,import-eu-nh3,2046,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,GA,import-eu-nh3,2047,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,GA,import-eu-nh3,2048,394000.0,253285.71428571426,140714.28571428574,63321.42857142858,189964.28571428568,34193.57142857142,11397.857142857143,394000.0,0.0,29994.36090225564,29994.36090225564,249542.1514285714,0.6428571428571428,0.75
HR,GA,import-eu-nh3,2049,394000.0,225142.85714285713,168857.14285714287,56285.71428571429,168857.14285714284,30394.28571428571,10131.428571428572,394000.0,0.0,26661.65413533835,26661.65413533835,221815.2457142857,0.5714285714285714,0.75
HR,GA,import-eu-nh3,2050,394000.0,197000.0,197000.0,0.0,197000.0,35460.0,0.0,394000.0,0.0,0.0,0.0,194088.34,0.5,1.0
HU,DE,import-eu-nh3,2019,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,import-eu-nh3,2020,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,import-eu-nh3,2021,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,import-eu-nh3,2022,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,import-eu-nh3,2023,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,DE,import-eu-nh3,2024,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,DE,import-eu-nh3,2025,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,DE,import-eu-nh3,2026,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,DE,import-eu-nh3,2027,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,DE,import-eu-nh3,2028,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,DE,import-eu-nh3,2029,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,DE,import-eu-nh3,2030,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,DE,import-eu-nh3,2031,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,DE,import-eu-nh3,2032,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,DE,import-eu-nh3,2033,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,DE,import-eu-nh3,2034,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.7857142857142857,0.0
HU,DE,import-eu-nh3,2035,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,DE,import-eu-nh3,2036,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,DE,import-eu-nh3,2037,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,DE,import-eu-nh3,2038,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,DE,import-eu-nh3,2039,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7142857142857143,0.25
HU,DE,import-eu-nh3,2040,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,DE,import-eu-nh3,2041,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,DE,import-eu-nh3,2042,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,DE,import-eu-nh3,2043,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,DE,import-eu-nh3,2044,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.6428571428571428,0.5
HU,DE,import-eu-nh3,2045,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,DE,import-eu-nh3,2046,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,DE,import-eu-nh3,2047,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,DE,import-eu-nh3,2048,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,DE,import-eu-nh3,2049,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.5714285714285714,0.75
HU,DE,import-eu-nh3,2050,382000.0,382000.0,0.0,0.0,382000.0,68760.0,0.0,382000.0,0.0,0.0,0.0,376354.04,0.5,1.0
HU,GA,import-eu-nh3,2019,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,import-eu-nh3,2020,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,import-eu-nh3,2021,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,import-eu-nh3,2022,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,import-eu-nh3,2023,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,import-eu-nh3,2024,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,GA,import-eu-nh3,2025,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,GA,import-eu-nh3,2026,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,GA,import-eu-nh3,2027,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,GA,import-eu-nh3,2028,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9285714285714286,0.0
HU,GA,import-eu-nh3,2029,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,GA,import-eu-nh3,2030,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,GA,import-eu-nh3,2031,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,GA,import-eu-nh3,2032,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,GA,import-eu-nh3,2033,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.8571428571428572,0.0
HU,GA,import-eu-nh3,2034,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.7857142857142857,0.0
HU,GA,import-eu-nh3,2035,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,GA,import-eu-nh3,2036,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,GA,import-eu-nh3,2037,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,GA,import-eu-nh3,2038,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7857142857142857,0.25
HU,GA,import-eu-nh3,2039,382000.0,382000.0,0.0,286500.0,95500.0,17190.0,51570.0,382000.0,0.0,135710.5263157895,135710.5263157895,376354.04,0.7142857142857143,0.25
HU,GA,import-eu-nh3,2040,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,GA,import-eu-nh3,2041,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,GA,import-eu-nh3,2042,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,GA,import-eu-nh3,2043,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.7142857142857143,0.5
HU,GA,import-eu-nh3,2044,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.6428571428571428,0.5
HU,GA,import-eu-nh3,2045,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,GA,import-eu-nh3,2046,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,GA,import-eu-nh3,2047,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,GA,import-eu-nh3,2048,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.6428571428571428,0.75
HU,GA,import-eu-nh3,2049,382000.0,382000.0,0.0,95500.0,286500.0,51570.0,17190.0,382000.0,0.0,45236.84210526316,45236.84210526316,376354.04,0.5714285714285714,0.75
HU,GA,import-eu-nh3,2050,382000.0,382000.0,0.0,0.0,382000.0,68760.0,0.0,382000.0,0.0,0.0,0.0,376354.04,0.5,1.0
IE,DE,import-eu-nh3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,DE,import-eu-nh3,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,DE,import-eu-nh3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,DE,import-eu-nh3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,DE,import-eu-nh3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,DE,import-eu-nh3,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,DE,import-eu-nh3,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,DE,import-eu-nh3,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,DE,import-eu-nh3,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,DE,import-eu-nh3,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,DE,import-eu-nh3,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,DE,import-eu-nh3,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,DE,import-eu-nh3,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,DE,import-eu-nh3,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,DE,import-eu-nh3,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,DE,import-eu-nh3,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
IE,DE,import-eu-nh3,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
IE,DE,import-eu-nh3,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
IE,DE,import-eu-nh3,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
IE,DE,import-eu-nh3,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
IE,DE,import-eu-nh3,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.25
IE,DE,import-eu-nh3,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
IE,DE,import-eu-nh3,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
IE,DE,import-eu-nh3,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
IE,DE,import-eu-nh3,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
IE,DE,import-eu-nh3,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.5
IE,DE,import-eu-nh3,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
IE,DE,import-eu-nh3,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
IE,DE,import-eu-nh3,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
IE,DE,import-eu-nh3,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
IE,DE,import-eu-nh3,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.75
IE,DE,import-eu-nh3,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
IE,GA,import-eu-nh3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,GA,import-eu-nh3,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,GA,import-eu-nh3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,GA,import-eu-nh3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,GA,import-eu-nh3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,GA,import-eu-nh3,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,GA,import-eu-nh3,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,GA,import-eu-nh3,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,GA,import-eu-nh3,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,GA,import-eu-nh3,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
IE,GA,import-eu-nh3,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,GA,import-eu-nh3,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,GA,import-eu-nh3,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,GA,import-eu-nh3,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,GA,import-eu-nh3,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
IE,GA,import-eu-nh3,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
IE,GA,import-eu-nh3,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
IE,GA,import-eu-nh3,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
